,,,,,,,,,,
,,Money Keeper,,,,,,,,
,,Personal Finance Book,,,,,,,,
Transaction Report,,,,,,,,,,
From 6/1/2023 to 12/30/2026,,,,,,,,,,
,,,,,,,,,,
,,,,,,,Total income,170.836.000,Opening balance,0
,,,,,,,Total expense,758.746.341,Closing balance,-587.910.341
,,,,,,,,,,
,,,,,,,,,,Currency: VND
No,Date,Time,Income amount,Expense amount,Balance,Parent Category,Category,Payee,Event,Description
829,4/28/2025,15:00,       ,  11.000 ,-292.758.081,Food and Dining,Bình nước,,,Xin Tâm 1k
830,4/28/2025,12:30,       ,  119.500 ,-292.747.081,Food and Dining,Ăn nhậu,,,Bia bhx
831,4/28/2025,12:30,       ,  65.000 ,-292.627.581,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm tấm plt
832,4/28/2025,12:30,       ,  26.000 ,-292.562.581,Food and Dining,Thực phẩm khác,,,2 cái bánh giò
833,4/28/2025,08:00,       ,  2.370.000 ,-292.536.581,Mua sắm,,,,Xe đạp
834,4/27/2025,20:30,       ,  139.000 ,-290.166.581,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bao Tâm ăn bún đậu
835,4/27/2025,20:30,       ,  60.000 ,-290.027.581,Đi lại,Xăng xe,,,
836,4/27/2025,14:00,       ,  10.000 ,-289.967.581,Đi lại,,,,Bơm xe
837,4/26/2025,18:00,       ,  24.000 ,-289.957.581,Food and Dining,Rau củ,,,Bhxanh
838,4/26/2025,18:00,       ,  40.000 ,-289.933.581,Food and Dining,Ăn/Uống vặt,,,
839,4/26/2025,18:00,       ,  36.000 ,-289.893.581,Food and Dining,Trái cây,,,Quýt 
840,4/26/2025,13:00,       ,  50.000 ,-289.857.581,Food and Dining,Ăn/Uống vặt,,,2 ly rau má
841,4/26/2025,08:30,       ,  40.000 ,-289.807.581,Food and Dining,Ăn ngoài tiệm(Nhà),,,2 ổ bánh mì
842,4/25/2025,12:30,       ,  35.000 ,-289.767.581,Food and Dining,Ăn ngoài tiệm(Cty),,,Bò né
843,4/25/2025,12:30,       ,  30.000 ,-289.732.581,Food and Dining,Ăn/Uống vặt,,,Nước
844,4/24/2025,17:41,       ,  56.500 ,-289.702.581,Food and Dining,Ăn/Uống vặt,,,Xúc xích
845,4/24/2025,17:41,       ,  23.500 ,-289.646.081,Food and Dining,Rau củ,,,"Bhxanh
"
846,4/24/2025,15:41,       ,  60.000 ,-289.622.581,Food and Dining,Trái cây,,,"Bhxanh
Bưởi bơ"
847,4/23/2025,19:30,       ,  20.000 ,-289.562.581,Health & Fitness,,,,Salonpass
848,4/23/2025,12:30,       ,  32.181 ,-289.542.581,Food and Dining,Ăn/Uống vặt,,,Nước
849,4/23/2025,12:30,       ,  40.000 ,-289.510.400,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm sườn
850,4/22/2025,12:30,       ,  30.000 ,-289.470.400,Food and Dining,Ăn/Uống vặt,,,Uống nước
851,4/22/2025,12:30,       ,  40.000 ,-289.440.400,Food and Dining,Ăn ngoài tiệm(Cty),,,Bún bò
852,4/21/2025,17:10,       ,  70.000 ,-289.400.400,Health & Fitness,Sports,,,Phí thi đấu cầu lông
853,4/21/2025,12:30,       ,  30.000 ,-289.330.400,Food and Dining,Ăn ngoài tiệm(Cty),,,
854,4/21/2025,12:30,       ,  30.000 ,-289.300.400,Food and Dining,Ăn/Uống vặt,,,
855,4/19/2025,17:57,       ,  30.000 ,-289.270.400,Food and Dining,Ăn/Uống vặt,,,Kem bhxanh
856,4/19/2025,17:54,       ,  111.736 ,-289.240.400,Food and Dining,Trái cây,,,Bhxanh
857,4/19/2025,17:53,       ,  17.400 ,-289.128.664,Food and Dining,Gạo - Gia vị,,,Bhxanh tương ớt
858,4/19/2025,17:30,       ,  50.000 ,-289.111.264,Food and Dining,Cá,,,Chả cá
859,4/19/2025,17:30,       ,  60.000 ,-289.061.264,Food and Dining,Rau củ,,,"40k nấm
20k ớt chuông"
860,4/19/2025,17:30,       ,  41.000 ,-289.001.264,Food and Dining,Thịt - Trứng - Đạm,,,"15k đậu hũ
26k trứng gà"
861,4/18/2025,11:15,       ,  20.000 ,-288.960.264,Food and Dining,Ăn ngoài tiệm(Cty),,,Bánh mì
862,4/17/2025,12:30,       ,  20.000 ,-288.940.264,Food and Dining,Ăn/Uống vặt,,,Nước dừa
863,4/17/2025,12:00,       ,  40.000 ,-288.920.264,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm tấm
864,4/16/2025,18:00,       ,  12.000 ,-288.880.264,Food and Dining,Bình nước,,,
865,4/15/2025,18:00,       ,  15.000 ,-288.868.264,Food and Dining,Rau củ,,,Bhxanh
866,4/15/2025,18:00,       ,  75.000 ,-288.853.264,Food and Dining,Trái cây,,,Bhxanh
867,4/15/2025,14:00,       ,  100.000 ,-288.778.264,Hoạt động xã hội,,,,Đóng quỹ ITC
868,4/14/2025,11:45,       ,  1.000.000 ,-288.678.264,Health & Fitness,Sports,,,Học cầu lông
869,4/13/2025,20:53,       ,  426.345 ,-287.678.264,Mua sắm,,,,Đồng hồ pomodoro
870,4/13/2025,19:10,       ,  20.000 ,-287.251.919,Food and Dining,Ăn/Uống vặt,,,Nước dừa
871,4/13/2025,15:00,       ,  150.800 ,-287.231.919,Food and Dining,Thực phẩm khác,,,"Mì
Gum
Dầu mè
Sữa chua"
872,4/13/2025,15:00,       ,  47.800 ,-287.081.119,Food and Dining,Ăn/Uống vặt,,,Bánh custas
873,4/13/2025,15:00,       ,  130.000 ,-287.033.319,Mua sắm,Accessories,,,"Giấy
Kem đánh răng"
874,4/13/2025,15:00,       ,  100.000 ,-286.903.319,Food and Dining,Thịt - Trứng - Đạm,,,
875,4/13/2025,15:00,       ,  46.168 ,-286.803.319,Food and Dining,Trái cây,,,Bưởi
876,4/13/2025,11:30,       ,  60.000 ,-286.757.151,Utilities,,,,Cắt tóc
877,4/13/2025,09:15,       ,  5.000 ,-286.697.151,Đi lại,Gửi xe,,,Cầu lông
878,4/12/2025,19:53,       ,  52.500 ,-286.692.151,Food and Dining,Ăn/Uống vặt,,,Rau má
879,4/12/2025,18:15,       ,  41.000 ,-286.639.651,Food and Dining,Thực phẩm khác,,,"15k đậu hũ
26k trứng gà"
880,4/12/2025,18:15,       ,  84.000 ,-286.598.651,Food and Dining,Rau củ,,,"46k rau tùm lum
40k nấm đùi gà"
881,4/11/2025,18:00,       ,  53.000 ,-286.514.651,Food and Dining,Ăn ngoài tiệm(Nhà),,,Hủ tíu nam vang
882,4/11/2025,18:00,       ,  69.000 ,-286.461.651,Food and Dining,Ăn/Uống vặt,,,Cafe vs Phú
883,4/11/2025,12:30,       ,  57.000 ,-286.392.651,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm gà
884,4/10/2025,18:00,       ,  36.000 ,-286.335.651,Food and Dining,Thực phẩm khác,,,Bhxanh
885,4/10/2025,18:00,       ,  44.000 ,-286.299.651,Food and Dining,Trái cây,,,
886,4/9/2025,20:43,       ,  400.000 ,-286.255.651,Gia Đình Lớn,,,,Mẹ khám bệnh
887,4/9/2025,13:05,       ,  240.000 ,-285.855.651,Food and Dining,Ăn/Uống vặt,,,Bao nc ae
888,4/8/2025,18:42,       ,  83.158 ,-285.615.651,Vui chơi - Giải trí,,,,Ytbe
889,4/8/2025,18:00,       ,  12.000 ,-285.532.493,Food and Dining,Bình nước,,,
890,4/8/2025,12:30,       ,  40.000 ,-285.520.493,Food and Dining,Ăn ngoài tiệm(Cty),,,Bún bò
891,4/8/2025,12:30,       ,  25.000 ,-285.480.493,Food and Dining,Ăn/Uống vặt,,,Nước
892,4/7/2025,10:30,       ,  12.000 ,-285.455.493,Food and Dining,Đi chợ,,,Bún
893,4/6/2025,20:00,       ,  102.167 ,-285.443.493,Food and Dining,Trái cây,,,
894,4/6/2025,20:00,       ,  43.000 ,-285.341.326,Food and Dining,Ăn nhậu,,,"1 lon bia tiger
1 lon strongbow"
895,4/6/2025,19:30,       ,  2.128.000 ,-285.298.326,Utilities,Thuê nhà,,,
896,4/5/2025,21:00,       ,  55.000 ,-283.170.326,Food and Dining,Ăn/Uống vặt,,,2 ly rau má
897,4/5/2025,17:42,       ,  165.000 ,-283.115.326,Food and Dining,Thịt - Trứng - Đạm,,,"15k đậu hũ
125k thịt bò
25k mọc"
898,4/5/2025,17:42,       ,  50.000 ,-282.950.326,Food and Dining,Cá,,,Chả cá
899,4/5/2025,17:42,       ,  131.000 ,-282.900.326,Food and Dining,Rau củ,,,"58k tỏi
73k rau"
900,4/5/2025,17:00,       ,  50.000 ,-282.769.326,Mua sắm,,,,Khẩu trang
901,4/5/2025,16:45,       ,  75.000 ,-282.719.326,Mua sắm,Văn phòng phẩm,,,
902,4/5/2025,08:00,       ,  40.000 ,-282.644.326,Food and Dining,Ăn ngoài tiệm(Nhà),,,2 ổ bánh mì
903,4/4/2025,19:00,       ,  5.000.000 ,-282.604.326,Gia Đình Lớn,,,,"3.5tr cu Đô
1tr cho mẹ
500k sữa cháu"
904,4/4/2025,12:00,       ,  40.000 ,-277.604.326,Food and Dining,Ăn ngoài tiệm(Cty),,,Bún bò
905,4/4/2025,08:00,       ,  50.000 ,-277.564.326,Đi lại,Xăng xe,,,
906,4/3/2025,18:00,       ,  191.000 ,-277.514.326,Food and Dining,Đi siêu thị,,,Bhxanh
907,4/3/2025,12:00,       ,  40.000 ,-277.323.326,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm tấm
908,4/1/2025,18:00,       ,  110.496 ,-277.283.326,Food and Dining,Đi siêu thị,,,Bhxah
909,3/31/2025,18:30,       ,  12.000 ,-277.172.830,Food and Dining,Bình nước,,,
910,3/29/2025,20:50,       ,  373.640 ,-277.160.830,Food and Dining,Đi siêu thị,,,Go
911,3/28/2025,18:00,       ,  325.118 ,-276.787.190,Food and Dining,Đi siêu thị,,,Bhxanh
912,3/28/2025,12:30,       ,  60.000 ,-276.462.072,Food and Dining,Ăn ngoài tiệm(Cty),,,"40k bún bò
20k nước"
913,3/26/2025,12:00,       ,  45.000 ,-276.402.072,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm gà
914,3/24/2025,12:00,       ,  51.001 ,-276.357.072,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm tấm plt
915,3/23/2025,19:30,       ,  50.000 ,-276.306.071,Food and Dining,Ăn ngoài tiệm(Nhà),,,Hủ tíu mực
916,3/22/2025,18:00,       ,  629.570 ,-276.256.071,Food and Dining,Đi siêu thị,,,Go
917,3/22/2025,18:00,       ,  139.000 ,-275.626.501,Mua sắm,,,,Hộp đựng rau củ
918,3/22/2025,18:00,       ,  199.000 ,-275.487.501,Mua sắm,Clothes,,,
919,3/22/2025,17:30,       ,  50.000 ,-275.288.501,Đi lại,Xăng xe,,,
920,3/21/2025,18:30,       ,  12.000 ,-275.238.501,Food and Dining,Bình nước,,,
921,3/21/2025,17:50,       ,  130.000 ,-275.226.501,Food and Dining,Đi siêu thị,,,Bhxanh
922,3/21/2025,12:00,       ,  65.000 ,-275.096.501,Food and Dining,Ăn ngoài tiệm(Cty),,,Bún bò + nước
923,3/20/2025,12:30,       ,  40.000 ,-275.031.501,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm tấm
924,3/20/2025,08:00,       ,  10.000 ,-274.991.501,Đi lại,,,,Bơm xe
925,3/18/2025,18:00,       ,  319.790 ,-274.981.501,Food and Dining,Đi siêu thị,,,Bhxanh
926,3/17/2025,19:00,       ,  50.000 ,-274.661.711,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún bò
927,3/17/2025,09:00,       ,  163.000 ,-274.611.711,Food and Dining,Đi siêu thị,,,Bhxanh
928,3/15/2025,19:00,       ,  80.000 ,-274.448.711,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bò lá lốt
929,3/15/2025,17:00,       ,  90.000 ,-274.368.711,Mua sắm,,,,"Dr.DIY
Dây ràng 
Băng keo đen"
930,3/14/2025,20:30,       ,  851.200 ,-274.278.711,Food and Dining,Đi siêu thị,,,Go
931,3/14/2025,15:30,       ,  1.000.000 ,-273.427.511,Personal,Education,,,Học cầu lông
932,3/14/2025,14:30,       ,  85.000 ,-272.427.511,Utilities,Mobile Phone,,,Nạp dtdd
933,3/14/2025,12:00,       ,  48.000 ,-272.342.511,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm gà
934,3/13/2025,20:00,       ,  5.000 ,-272.294.511,Đi lại,Gửi xe,,,
935,3/13/2025,18:00,       ,  25.000 ,-272.289.511,Food and Dining,Ăn ngoài tiệm(Cty),,,Ăn bánh mì đi đánh cầu
936,3/12/2025,18:00,       ,  125.000 ,-272.264.511,Food and Dining,Đi siêu thị,,,Bhxanh
937,3/12/2025,12:00,       ,  40.000 ,-272.139.511,Food and Dining,Ăn ngoài tiệm(Cty),,,Bún bò
938,3/11/2025,20:30,       ,  50.000 ,-272.099.511,Đi lại,Xăng xe,,,
939,3/11/2025,20:30,       ,  50.000 ,-272.049.511,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bánh canh
940,3/11/2025,20:00,       ,  5.000 ,-271.999.511,Đi lại,Gửi xe,,,
941,3/10/2025,12:00,       ,  35.000 ,-271.994.511,Food and Dining,Ăn ngoài tiệm(Cty),,,Bánh mì pewpew
942,3/9/2025,19:00,       ,  69.000 ,-271.959.511,Food and Dining,Ăn ngoài tiệm(Nhà),,,
943,3/9/2025,12:00,       ,  500.000 ,-271.890.511,Tiệc & Lễ,,,,Ăn cưới(a.Sang x c.Thảo)
944,3/8/2025,21:00,       ,  12.000 ,-271.390.511,Food and Dining,Bình nước,,,
945,3/8/2025,20:30,       ,  473.744 ,-271.378.511,Food and Dining,Đi siêu thị,,,Go
946,3/8/2025,20:00,       ,  300.240 ,-270.904.767,Food and Dining,Ăn nhậu,,,Bao Oah đi ăn
947,3/8/2025,18:42,       ,  83.158 ,-270.604.527,Vui chơi - Giải trí,,,,Ytbe
948,3/6/2025,20:30,       ,  207.514 ,-270.521.369,Food and Dining,Đi siêu thị,,,Bhxanh
949,3/6/2025,20:30,       ,  2.024.000 ,-270.313.855,Utilities,Thuê nhà,,,
950,3/6/2025,20:00,       ,  5.000 ,-268.289.855,Đi lại,Gửi xe,,,
951,3/6/2025,18:00,       ,  30.000 ,-268.284.855,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bánh khoai mỡ
952,3/5/2025,20:00,       ,  442.000 ,-268.254.855,Mua sắm,,,,Dr.DIY
953,3/5/2025,19:00,       ,  5.000.000 ,-267.812.855,Gia Đình Lớn,,,,"3.5tr cu.Đô
500k sữa cháu
1tr mẹ"
954,3/5/2025,13:30,       ,  220.000 ,-262.812.855,Food and Dining,Ăn/Uống vặt,,,Bao nc ae
955,3/5/2025,13:00,       ,  45.000 ,-262.592.855,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm gà
956,3/5/2025,12:00,       ,  80.000 ,-262.547.855,Food and Dining,Ăn/Uống vặt,,,Mua muối tiêu rừng
957,3/4/2025,20:00,       ,  5.000 ,-262.467.855,Đi lại,Gửi xe,,,
958,3/3/2025,19:51,       ,  500.000 ,-262.462.855,Vui chơi - Giải trí,,,,Chatgpt
959,3/3/2025,18:00,       ,  129.000 ,-261.962.855,Food and Dining,Đi siêu thị,,,Bhxanh
960,3/3/2025,14:00,       ,  150.000 ,-261.833.855,Health & Fitness,Sports,,,Cầu lông
961,3/3/2025,12:00,       ,  65.000 ,-261.683.855,Food and Dining,Ăn ngoài tiệm(Cty),,,Bún bò
962,3/2/2025,20:00,       ,  86.000 ,-261.618.855,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún đậu mắm tôm
963,3/2/2025,19:00,       ,  42.000 ,-261.532.855,Đi lại,,,,"36k vé metro
6k gửi xe"
964,3/2/2025,17:00,       ,  50.000 ,-261.490.855,Đi lại,Xăng xe,,,
965,3/1/2025,17:30,       ,  117.000 ,-261.440.855,Food and Dining,Đi chợ,,,"62k rau củ
55k vịt lộn"
966,2/28/2025,17:44,       ,  93.000 ,-261.323.855,Health & Fitness,Pharmacy,,,Thuốc nhỏ mắt
967,2/28/2025,12:00,       ,  57.000 ,-261.230.855,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm gà
968,2/27/2025,12:30,       ,  40.000 ,-261.173.855,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm sườn
969,2/27/2025,07:00,       ,  12.000 ,-261.133.855,Food and Dining,Bình nước,,,
970,2/26/2025,20:00,       ,  100.000 ,-261.121.855,Gia Đình Lớn,,,,Tiền mẹ đi đám cưới
971,2/26/2025,19:30,       ,  50.000 ,-261.021.855,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bánh canh
972,2/26/2025,18:00,       ,  80.000 ,-260.971.855,Food and Dining,Đi siêu thị,,,Bhxanh
973,2/26/2025,12:00,       ,  57.000 ,-260.891.855,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm gà
974,2/24/2025,14:00,       ,  198.000 ,-260.834.855,Mua sắm,,,,"Eco nhân ái
Mua 2 chậu hoa"
975,2/23/2025,18:00,       ,  678.590 ,-260.636.855,Food and Dining,Đi siêu thị,,,
976,2/22/2025,12:00,       ,  79.000 ,-259.958.265,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm tấm PLT
977,2/22/2025,11:30,       ,  60.000 ,-259.879.265,Health & Fitness,,,,Cắt tóc
978,2/22/2025,08:00,       ,  5.000 ,-259.819.265,Đi lại,Gửi xe,,,
979,2/21/2025,20:00,       ,  161.000 ,-259.814.265,Food and Dining,Ăn nhậu,,,Đi ăn với Oanh
980,2/21/2025,18:30,       ,  50.000 ,-259.653.265,Đi lại,Xăng xe,,,
981,2/21/2025,12:00,       ,  57.000 ,-259.603.265,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm gà
982,2/21/2025,08:35,       ,  1.000.000 ,-259.546.265,Health & Fitness,Sports,,,Học cầu lông
983,2/19/2025,19:30,       ,  35.000 ,-258.546.265,Mua sắm,,,,DIY mua bút màu
984,2/18/2025,18:00,       ,  185.000 ,-258.511.265,Food and Dining,Đi siêu thị,,,Bhxanh
985,2/17/2025,18:00,       ,  30.000 ,-258.326.265,Food and Dining,Ăn/Uống vặt,,,Bánh tráng trộn
986,2/16/2025,10:00,       ,  300.000 ,-258.296.265,Đi lại,,,,"Sửa xe
Thay nhớt 45134km"
987,2/16/2025,08:00,       ,  52.000 ,-257.996.265,Food and Dining,Đi chợ,,,Mua hành tỏi
988,2/15/2025,18:00,       ,  707.800 ,-257.944.265,Food and Dining,Đi siêu thị,,,Go
989,2/15/2025,08:00,       ,  50.000 ,-257.236.465,Đi lại,Xăng xe,,,
990,2/14/2025,17:43,       ,  153.710 ,-257.186.465,Food and Dining,Đi siêu thị,,,Bhxanh
991,2/14/2025,14:00,       ,  100.000 ,-257.032.755,Hoạt động xã hội,,,,
992,2/14/2025,11:02,       ,  236.099 ,-256.932.755,Mua sắm,,,,Máy tập bụng
993,2/13/2025,20:17,       ,  500.000 ,-256.696.656,Gia Đình Lớn,,,,Sinh nhật cháu Tom
994,2/13/2025,20:00,       ,  50.000 ,-256.196.656,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bánh canh
995,2/13/2025,16:59,       ,  122.470 ,-256.146.656,Mua sắm,,,,Sách trên shopee
996,2/12/2025,19:50,       ,  60.000 ,-256.024.186,Mua sắm,,,,Dr.DIY
997,2/12/2025,18:00,       ,  118.000 ,-255.964.186,Food and Dining,Đi siêu thị,,,Bhxanh
998,2/12/2025,16:09,       ,  66.000 ,-255.846.186,Mua sắm,,,,Giấy A4
999,2/12/2025,12:00,       ,  40.000 ,-255.780.186,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm sườn
1000,2/11/2025,19:30,       ,  12.000 ,-255.740.186,Food and Dining,Bình nước,,,
1001,2/11/2025,12:00,       ,  40.000 ,-255.728.186,Food and Dining,Ăn ngoài tiệm(Cty),,,Bún bò
1002,2/10/2025,20:00,       ,  90.000 ,-255.688.186,Mua sắm,,,,Mr.diy
1003,2/10/2025,12:00,       ,  60.000 ,-255.598.186,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm gà
1004,2/9/2025,19:30,       ,  2.070.000 ,-255.538.186,Utilities,Thuê nhà,,,
1005,2/9/2025,19:30,       ,  50.000 ,-253.468.186,Food and Dining,Ăn ngoài tiệm(Nhà),,,"
Bánh canh cua cá lóc"
1006,2/9/2025,11:50,       ,  70.000 ,-253.418.186,Food and Dining,Đi siêu thị,,,Bhxanh
1007,2/9/2025,11:30,       ,  69.000 ,-253.348.186,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cơm tấm plt
1008,2/9/2025,06:30,       ,  4.000 ,-253.279.186,Đi lại,,,,Qua phà
1009,2/9/2025,05:00,       ,  35.000 ,-253.275.186,Đi lại,Xăng xe,,,
1010,2/8/2025,18:55,       ,  83.158 ,-253.240.186,Vui chơi - Giải trí,,,,Ytbe
1011,2/7/2025,12:30,       ,  6.000.000 ,-253.157.028,Gia Đình Lớn,,,,"500k sữa cháu
1tr quà tết 3 đứa
3.5tr cu.Đô
1tr cho mẹ"
1012,2/6/2025,10:00,       ,  10.000 ,-247.157.028,Food and Dining,Đi chợ,,,Mua cà chua
1013,2/6/2025,05:30,       ,  50.000 ,-247.147.028,Đi lại,Xăng xe,,,
1014,2/4/2025,20:00,       ,  598.497 ,-247.097.028,Food and Dining,Đi siêu thị,,,Go
1015,2/3/2025,20:30,       ,  90.000 ,-246.498.531,Mua sắm,,,,"55k móc treo
35k miếng dán cửa"
1016,2/3/2025,18:00,       ,  218.900 ,-246.408.531,Food and Dining,Đi siêu thị,,,Bhxanh
1017,2/3/2025,12:00,       ,  35.000 ,-246.189.631,Food and Dining,Ăn ngoài tiệm(Cty),,,Hủ tíu xào
1018,2/2/2025,14:00,       ,  90.000 ,-246.154.631,Food and Dining,Đi siêu thị,,,Bhxanh
1019,2/2/2025,13:00,       ,  152.000 ,-246.064.631,Food and Dining,Ăn ngoài tiệm(Nhà),,,Phúc ký
1020,2/1/2025,18:00,       ,  100.000 ,-245.912.631,Tiệc & Lễ,,,,Chơi loto
1021,2/1/2025,12:00,       ,  30.000 ,-245.812.631,Food and Dining,Đi chợ,,,Mua khăn giấy
1022,2/1/2025,07:00,       ,  70.000 ,-245.782.631,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bao cậu Lâm ăn sáng
1023,1/31/2025,19:30,       ,  255.000 ,-245.712.631,Food and Dining,Ăn nhậu,,,Ăn gia đình
1024,1/30/2025,19:00,       ,  250.000 ,-245.457.631,Tiệc & Lễ,,,,"200k lì xì (con Trung, e Dũng)
50k topup cho Lâm"
1025,1/30/2025,19:00,       ,  70.000 ,-245.207.631,Food and Dining,Ăn/Uống vặt,,,Chả cá viên
1026,1/29/2025,16:13,       ,  1.000.000 ,-245.137.631,Tiệc & Lễ,,,,"500k lì xì mẹ
400k lì xì cháu(cho mẹ,iu, trinh) nữa
100k lì xì con zú"
1027,1/27/2025,18:30,       ,  15.000 ,-244.137.631,Food and Dining,Đi chợ,,,Bún
1028,1/27/2025,18:30,       ,  227.821 ,-244.122.631,Food and Dining,Đi siêu thị,,,Bhxanh Mua trái cây
1029,1/27/2025,15:00,       ,  467.000 ,-243.894.810,Food and Dining,Đi siêu thị,,,"269k thùng bia đi tết
198k bưởi"
1030,1/26/2025,20:00,       ,  50.000 ,-243.427.810,Đi lại,Xăng xe,,,
1031,1/26/2025,20:00,       ,  220.000 ,-243.377.810,Food and Dining,Ăn nhậu,,,Bao Lâm ăn mì cay
1032,1/26/2025,09:00,       ,  20.000 ,-243.157.810,Gia Đình Lớn,,,,Bình nước
1033,1/26/2025,09:00,       ,  30.000 ,-243.137.810,Food and Dining,Ăn ngoài tiệm(Nhà),,,Cháo lòng
1034,1/25/2025,12:00,       ,  3.000.000 ,-243.107.810,Gia Đình Lớn,,,,Cho mẹ mua mực
1035,1/25/2025,07:00,       ,  6.000 ,-240.107.810,Đi lại,,,,Qua phà
1036,1/24/2025,21:30,       ,  65.000 ,-240.101.810,Đi lại,Xăng xe,,,
1037,1/24/2025,21:30,       ,  30.000 ,-240.036.810,Food and Dining,Ăn ngoài tiệm(Nhà),,,Hủ tíu
1038,1/24/2025,12:00,       ,  50.000 ,-240.006.810,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún bò
1039,1/24/2025,09:53,       ,  300.000 ,-239.956.810,Food and Dining,Ăn nhậu,,,Ăn tất niên nhà th Trung
1040,1/23/2025,14:00,       ,  500.000 ,-239.656.810,Gia Đình Lớn,,,,Góp hỗ trợ con bác Tin
1041,1/23/2025,14:00,       ,  60.000 ,-239.156.810,Food and Dining,Ăn/Uống vặt,,,Nước
1042,1/23/2025,12:00,       ,  40.000 ,-239.096.810,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm bò
1043,1/22/2025,16:00,       ,  50.000 ,-239.056.810,Đi lại,Xăng xe,,,
1044,1/22/2025,12:00,       ,  57.000 ,-239.006.810,Food and Dining,Ăn ngoài tiệm(Cty),,,Cơm gà
1045,1/21/2025,12:00,       ,  52.000 ,-238.949.810,Food and Dining,Ăn ngoài tiệm(Cty),,,"Bò né, nước"
1046,1/21/2025,07:22,       ,  49.000 ,-238.897.810,Utilities,Internet,,,
1047,1/20/2025,21:36,       ,  2.400.000 ,-238.848.810,Gia Đình Lớn,,,,"2tr Ma chay cho ông ngoại
400k lặt vặt trc đó"
1048,1/20/2025,12:00,       ,  48.000 ,-236.448.810,Food and Dining,Ăn ngoài tiệm(Cty),,,
1049,1/20/2025,09:55,       ,  683.302 ,-236.400.810,Mua sắm,,,,Bàn chải điện đánh ranhw
1050,1/19/2025,18:30,       ,  130.000 ,-235.717.508,Food and Dining,Đi siêu thị,,,Bhxanh
1051,1/19/2025,18:00,       ,  123.000 ,-235.587.508,Food and Dining,Ăn ngoài tiệm(Nhà),,,Bún đậu
1052,1/19/2025,17:30,       ,  488.000 ,-235.464.508,Personal,Sách vở,,,Mua sách
1053,1/18/2025,21:30,       ,  800.000 ,-234.976.508,Food and Dining,Ăn nhậu,,,Bao gia đình ăn
1054,1/18/2025,09:00,       ,  4.000 ,-234.176.508,Đi lại,,,,Phà
1055,1/18/2025,07:00,       ,  50.000 ,-234.172.508,Đi lại,Xăng xe,,,
1056,1/17/2025,22:00,       ,  3.000 ,-234.122.508,Đi lại,Gửi xe,,,Yep 2024
1057,1/17/2025,12:00,       ,  35.000 ,-234.119.508,Food and Dining,Ăn ngoài tiệm(Cty),,,Hủ tíu xào
1058,1/17/2025,08:00,       ,  10.000 ,-234.084.508,Đi lại,,,,Bơm xe
1059,1/16/2025,12:30,       ,  290.000 ,-234.074.508,Food and Dining,Ăn/Uống vặt,,,Khô bò
1060,1/16/2025,12:30,       ,  50.000 ,-233.784.508,Food and Dining,Ăn ngoài tiệm(Cty),,,Hủ tíu nm vang
